vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,5/13/11 17:42,5/13/11 17:59,4,1.7,-74.004794,40.719018,1,N,-73.988159,40.737487,CRD,10.1,1,0.5,4,0,15.6
,,,,,,,,,,,,,,,,,
CMT,5/13/11 17:44,5/13/11 17:56,2,2.1,-73.964517,40.807453,1,N,-73.976306,40.781,CRD,9.3,1,0.5,1.65,0,12.45
,,,,,,,,,,,,,,,,,
CMT,5/13/11 17:52,5/13/11 18:44,1,3.9,-73.78442,40.648637,2,N,-74.016222,40.71017,CRD,45,0,0.5,10.05,4.8,60.35
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:22,5/14/11 0:45,1,3.5,-73.98683,40.760834,1,N,-74.010164,40.714352,CRD,14.5,0.5,0.5,3.1,0,18.6
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:27,5/14/11 0:34,1,1.7,-73.993295,40.742115,1,N,-73.988185,40.762302,CRD,6.9,0.5,0.5,1,0,8.9
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:32,5/14/11 0:59,1,21,-73.776728,40.645338,1,N,-74.024566,40.632025,CRD,45.3,0.5,0.5,9.26,0,55.56
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:49,5/15/11 23:56,2,2.21,-73.972048,40.759093,1,,-73.989808,40.73322,CSH,7.3,0.5,0.5,0,0,8.3
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:57,5/16/11 0:03,1,0.97,-73.815537,40.683478,1,,-73.813552,40.680048,CSH,5.3,0.5,0.5,0,0,6.3
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:51,5/16/11 0:31,5,6.87,-73.992472,40.7427,1,,-74.014555,40.703743,CSH,23.3,0.5,0.5,0,0,24.3
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:26,5/14/11 0:44,1,2.4,-73.984619,40.724751,1,N,-73.961243,40.712065,CRD,11.7,0.5,0.5,2.54,0,15.24
,,,,,,,,,,,,,,,,,
CMT,5/14/11 0:21,5/14/11 0:21,1,0,0,0,1,N,0,0,CRD,2.5,0.5,0.5,2,0,5.5
,,,,,,,,,,,,,,,,,
CMT,5/13/11 17:30,5/13/11 18:03,3,11.1,-74.00156,40.737021,1,N,-73.861719,40.768348,CRD,27.3,1,0.5,4.4,4.8,38
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:50,5/12/11 16:06,1,2.7,-73.995685,40.726465,1,N,-73.972805,40.752919,CRD,10.5,0,0.5,2.2,0,13.2
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:52,5/12/11 16:05,1,2.3,-73.970444,40.767964,1,N,-73.945361,40.778245,CRD,9.3,1,0.5,2.16,0,12.96
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:49,5/12/11 16:01,1,2.2,-73.977588,40.763178,1,N,-73.958383,40.782291,CRD,8.5,0,0.5,1,0,10
,,,,,,,,,,,,,,,,,
CMT,5/12/11 16:13,5/12/11 16:22,1,1.3,-73.977302,40.774752,1,N,-73.98426,40.758589,CRD,6.5,1,0.5,1.6,0,9.6
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:26,5/15/11 23:29,1,1.01,-73.98678,40.750932,1,,-73.981498,40.761515,CSH,4.5,0.5,0.5,0,0,5.5
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:52,5/12/11 16:00,1,1.2,-73.975369,40.752603,1,N,-73.992722,40.749621,CRD,6.5,1,0.5,1.6,0,9.6
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:21,5/15/11 23:34,1,3.81,-74.004485,40.708252,1,,-73.99735,40.678625,CSH,11.3,0.5,0.5,0,0,12.3
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:14,5/15/11 23:33,1,11.25,-74.00286,40.733738,1,,-73.923965,40.86667,CRD,26.1,0.5,0.5,0,0,27.1
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:53,5/12/11 16:15,1,2.5,-73.95002,40.772073,1,N,-73.982587,40.775189,CRD,12.5,0,0.5,1.3,0,14.3
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:54,5/12/11 16:38,1,10.2,-73.981196,40.757306,1,N,-73.871256,40.774123,CRD,30.1,1,0.5,7.28,4.8,43.68
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:22,5/15/11 23:32,1,3.19,-73.992813,40.74329,1,,-73.948303,40.7452,CSH,10.1,0.5,0.5,0,4.8,15.9
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:50,5/12/11 16:22,2,2.2,-73.979106,40.784724,1,N,-73.947747,40.784455,CRD,16.1,1,0.5,3.52,0,21.12
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:41,5/15/11 12:50,1,0.95,-73.978332,40.766602,1,,-73.96665,40.770275,CSH,6.1,0,0.5,0,0,6.6
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:33,5/15/11 23:36,5,0.87,-73.976167,40.755287,1,,-73.978362,40.745822,CRD,4.1,0.5,0.5,1,0,6.1
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:32,5/15/11 23:36,1,0.56,-74.005423,40.740648,1,,-73.999177,40.74466,CSH,3.7,0.5,0.5,0,0,4.7
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:55,5/12/11 16:00,1,1.2,-73.993889,40.766936,1,N,-74.004472,40.75228,CRD,4.9,0,0.5,1.08,0,6.48
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:06,5/15/11 23:32,1,7.81,-73.971725,40.762797,1,,-73.956857,40.686905,CRD,20.9,0.5,0.5,4.28,0,26.18
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:06,5/15/11 23:28,5,6.05,-74.002722,40.708148,1,,-73.918465,40.70514,CSH,17.7,0.5,0.5,0,0,18.7
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:57,5/12/11 16:08,1,1.6,-73.98511,40.753322,1,N,-74.00225,40.740642,CRD,7.7,1,0.5,1.8,0,11
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:51,5/12/11 16:17,1,10,-73.966785,40.76685,1,N,-73.966785,40.76685,CRD,24.5,0,0.5,12,0,37
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:15,5/15/11 23:24,1,0.29,-73.977985,40.763107,1,,-73.967292,40.798417,CSH,9.3,0.5,0.5,0,0,10.3
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:33,5/15/11 12:53,5,3.59,-73.962595,40.773098,1,,-73.98144,40.730795,CRD,12.5,0,0.5,4,0,17
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:28,5/15/11 12:42,1,1.88,-73.99018,40.766888,1,,-73.986678,40.747857,CSH,8.9,0,0.5,0,0,9.4
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:43,5/15/11 12:48,4,1.28,-73.962425,40.79979,1,,-73.974923,40.785102,CRD,5.3,0,0.5,0.7,0,6.5
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:17,5/15/11 23:46,1,8.45,-73.979558,40.784728,1,,-73.963227,40.710225,CRD,23.3,0.5,0.5,0,0,24.3
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:24,5/15/11 23:29,2,0.8,-73.996883,40.737313,1,,-73.985365,40.73588,CSH,4.9,0.5,0.5,0,0,5.9
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:36,5/15/11 23:42,1,1.77,-73.97757,40.784587,1,,-73.989427,40.762978,CRD,6.5,0.5,0.5,2,0,9.5
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:48,5/15/11 23:56,1,2.07,-73.985698,40.726892,1,,-73.988962,40.748212,CSH,7.3,0.5,0.5,0,0,8.3
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:28,5/15/11 23:34,1,1.74,-74.007298,40.74864,1,,-73.979625,40.743477,CRD,6.5,0.5,0.5,2,0,9.5
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:45,5/12/11 16:01,1,1.1,-73.97774,40.763503,1,N,-73.962209,40.762202,CRD,8.9,0,0.5,1.88,0,11.28
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:57,5/12/11 16:08,1,1.7,-73.993012,40.733513,1,N,-74.007476,40.748408,CRD,8.1,0,0.5,1.72,0,10.32
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:50,5/12/11 16:19,1,8.7,-73.870958,40.773762,1,N,-73.954375,40.771367,CRD,23.7,0,0.5,3.5,4.8,32.5
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:19,5/15/11 23:41,1,6.15,-74.001348,40.731125,1,,-73.924655,40.741963,CSH,17.3,0.5,0.5,0,0,18.3
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:34,5/15/11 23:38,1,1.12,-73.974603,40.750665,1,,-73.98465,40.760538,CRD,4.9,0.5,0.5,3,0,8.9
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:47,5/12/11 15:57,1,1.9,-73.994066,40.726761,1,N,-73.97796,40.751513,CRD,8.1,0,0.5,1.72,0,10.32
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:33,5/15/11 12:51,1,4.23,-73.994065,40.751272,1,,-73.948538,40.786247,CSH,13.3,0,0.5,0,0,13.8
,,,,,,,,,,,,,,,,,
VTS,5/15/11 12:48,5/15/11 12:56,1,1.69,-73.988755,40.757827,1,,-73.99221,40.742772,CRD,6.9,0,0.5,2,0,9.4
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:23,5/15/11 23:34,1,2.71,-73.971243,40.795367,1,,-73.94773,40.830063,CSH,9.7,0.5,0.5,0,0,10.7
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:39,5/15/11 23:41,4,0.8,-73.903527,40.774968,1,,-73.913317,40.766052,CSH,4.1,0.5,0.5,0,0,5.1
,,,,,,,,,,,,,,,,,
VTS,5/15/11 23:33,5/15/11 23:36,1,1.01,-73.996723,40.762638,1,,-73.993502,40.755207,CSH,4.9,0.5,0.5,0,0,5.9
,,,,,,,,,,,,,,,,,
CMT,5/12/11 15:56,5/12/11 16:30,1,8.9,-73.962122,40.7794,1,N,-74.012191,40.716247,CRD,25.7,1,0.5,3,0,30.2
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:32,5/14/11 7:36,1,0.8,-73.981913,40.768775,1,N,-73.978882,40.762803,CRD,4.5,0,0.5,1,0,6
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:36,5/14/11 2:41,1,0.8,-73.992545,40.735593,1,N,-73.986092,40.740766,CRD,4.9,0.5,0.5,1.18,0,7.08
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:35,5/14/11 2:51,2,3.3,-73.991845,40.726262,1,N,-73.996402,40.760874,CRD,11.7,0.5,0.5,1.3,0,14
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:33,5/14/11 2:47,1,5.9,-73.967448,40.803375,1,N,-73.999854,40.738481,CRD,15.7,0.5,0.5,1,0,17.7
,,,,,,,,,,,,,,,,,
CMT,5/14/11 6:32,5/14/11 6:52,1,12.3,-73.994873,40.687057,1,N,-73.865211,40.770657,CRD,28.1,0,0.5,5.72,0,34.32
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:02,5/14/11 7:17,1,4.3,-73.998248,40.68222,1,N,-73.985866,40.722017,CRD,13.3,0,0.5,2.76,0,16.56
,,,,,,,,,,,,,,,,,
CMT,5/14/11 13:13,5/14/11 13:31,1,10.1,-73.962147,40.756702,1,N,-73.86145,40.768187,CRD,23.7,0,0.5,3,4.8,32
,,,,,,,,,,,,,,,,,
CMT,5/14/11 13:11,5/14/11 13:18,2,1.4,-73.975391,40.788767,1,N,-73.98475,40.769639,CRD,6.5,0,0.5,1.75,0,8.75
,,,,,,,,,,,,,,,,,
CMT,5/14/11 13:24,5/14/11 13:36,1,3.7,-73.988127,40.724041,1,N,-73.955897,40.770305,CRD,10.9,0,0.5,2.85,0,14.25
,,,,,,,,,,,,,,,,,
CMT,5/14/11 6:38,5/14/11 6:47,1,3.9,-73.950969,40.77914,1,N,-73.991951,40.742633,CRD,10.9,0,0.5,1,0,12.4
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:33,5/14/11 7:41,1,2.8,-73.955705,40.772555,1,N,-73.985093,40.742442,CRD,8.5,0,0.5,1.5,0,10.5
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:31,5/14/11 2:39,1,1.4,-73.986018,40.755901,1,N,-73.977126,40.741931,CRD,6.5,0.5,0.5,1.5,0,9
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:14,5/14/11 7:21,1,1.6,-73.987682,40.765323,1,N,-73.985065,40.747936,CRD,6.5,0,0.5,1,0,8
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:25,5/14/11 7:32,1,2.1,-73.95061,40.771452,1,N,-73.978124,40.773295,CRD,7.7,0,0.5,1,0,9.2
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:41,5/14/11 7:50,1,2.2,-73.966286,40.767948,1,N,-73.991713,40.749791,CRD,8.1,0,0.5,1.72,0,10.32
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:27,5/14/11 7:30,1,0.8,-73.98601,40.762741,1,N,-73.981965,40.772403,CRD,4.1,0,0.5,0.92,0,5.52
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:40,5/14/11 2:55,1,4.2,-74.000387,40.758117,1,N,-74.000387,40.758117,CRD,12.9,0.5,0.5,1.5,0,15.4
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:33,5/14/11 7:40,1,1.9,-73.954995,40.779266,1,N,-73.9763,40.793232,CRD,7.3,0,0.5,1.56,0,9.36
,,,,,,,,,,,,,,,,,
CMT,5/14/11 13:21,5/14/11 13:23,1,0.3,-73.988971,40.773695,1,N,-73.983361,40.773462,CRD,3.3,0,0.5,0.57,0,4.37
,,,,,,,,,,,,,,,,,
CMT,5/14/11 13:30,5/14/11 13:49,1,2.2,-73.990175,40.772296,1,N,-73.989932,40.747638,CRD,10.9,0,0.5,2.28,0,13.68
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:18,5/14/11 2:23,2,1.2,-73.981119,40.76402,1,N,-73.984638,40.752809,CRD,5.3,0.5,0.5,1,0,7.3
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:09,5/14/11 2:22,1,3.5,-73.984363,40.756893,1,N,-73.970763,40.793495,CRD,10.9,0.5,0.5,5,0,16.9
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:24,5/14/11 2:36,1,3.7,-73.992009,40.725728,1,N,-73.960975,40.772481,CRD,10.9,0.5,0.5,1,0,12.9
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:23,5/14/11 2:41,1,4.6,-73.988843,40.730812,1,N,-73.934519,40.69512,CRD,14.1,0.5,0.5,2,0,17.1
,,,,,,,,,,,,,,,,,
CMT,5/14/11 13:26,5/14/11 13:40,1,3.3,-73.953716,40.766253,1,Y,-73.939146,40.804736,CRD,11.3,0,0.5,2.36,0,14.16
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:19,5/14/11 2:27,1,2,-74.005557,40.73996,1,N,-73.99752,40.714145,CRD,7.3,0.5,0.5,1,0,9.3
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:10,5/14/11 7:17,1,1.6,-73.996012,40.738849,1,N,-74.008998,40.746935,CRD,6.5,0,0.5,2,0,9
,,,,,,,,,,,,,,,,,
CMT,5/14/11 13:20,5/14/11 13:33,2,2.4,-73.954532,40.773776,1,N,-73.97797,40.745793,CRD,9.3,0,0.5,1.5,0,11.3
,,,,,,,,,,,,,,,,,
CMT,5/14/11 13:27,5/14/11 13:37,1,1.5,-74.000813,40.757556,1,N,-73.993755,40.742379,CRD,7.3,0,0.5,1,0,8.8
,,,,,,,,,,,,,,,,,
CMT,5/14/11 7:36,5/14/11 7:46,1,3.2,-73.981281,40.728929,1,N,-73.954082,40.766321,CRD,9.7,0,0.5,2,0,12.2
,,,,,,,,,,,,,,,,,
CMT,5/14/11 2:19,5/14/11 2:28,1,1.3,-73.987163,40.718936,1,Y,-74.000286,40.719852,CRD,6.9,0.5,0.5,1.58,0,9.48
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
